Ticket_ID,Parent_Ticket,Linked_Ticket,Timestamp,Region,Sub_Region,Device_Model,Platform,Vendor_Version,App_Version,Middleware_Version,Raw_Firmware_String,Raw_Log_Entry,Error_Code,Failure_Category,Boot_Time_ms,CPU_Temp_C,Log_Size_MB,Ticket_Status,Resolution_Days,Resolved_By
RDKEVD-9470,,,09/03/2026 23:34,UK,Edinburgh,apache 2k,Amlogic,2.10.0,4.45.0,8.4.1.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20250908000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.10.0  APPLICATION_VERSION=4.45.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-08 00:00:00""","kernel: Kernel panic - not syncing: Out of memory and no killable processes
kernel: oom-kill: constraint=CONSTRAINT_NONE total_vm=524288kB anon-rss=498176kB file-rss=4096kB
kernel: Out of memory: Killed process 3359 (wpeframework) total-vm=131072kB, anon-rss=98304kB",RBT_KP_SOFTLOCK,Kernel Panic — OOM,27060,77,1.61,Testing,,BSP Team
RDKEVD-8495,,,2026-03-10T00:52:02.000Z,UK,Birmingham ,  Apache-4K,Amlogic,2.14.0,4.47.0,8.5.0.0,"imagename: XUSPTC11MWR_FULLSTACK-TEST_DEV_default_20251222000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.14.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-22 00:00:00""","kernel: Kernel panic - not syncing: Out of memory and no killable processes
kernel: oom-kill: constraint=CONSTRAINT_NONE total_vm=524288kB anon-rss=498176kB file-rss=4096kB
kernel: Out of memory: Killed process 3241 (wpeframework) total-vm=131072kB, anon-rss=98304kB",RBT_KP_OOM,Kernel Panic — OOM,27635,95,1.44,New,,Device Engineering
RDKEVD-8519,RDKTV-31573,,2026-03-10T01:16:59.000Z,UK,Bristol ,  Pioneer-V22K,Amlogic,2.12.0,4.45.0,8.5.0.0,"imagename: XUSHTB11MWR_FULLSTACK-TEST_DEV_default_20251003000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.45.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-03 00:00:00""","controlMgr [7536]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <105> (Key_Left), status = <DOWN>
WPEFramework [7536]: [8100] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 105
com.sky.as.apps_com.bskyb.epgui [7536]: MainView.log: keyEvent keycode: Key_Left ""0x01000012 (Key_Left)""
com.sky.as.apps_com.bskyb.epgui [7536]: StandbyScene.log: ""Standby handlePowerkeys: 01000012 key Down : 1""",IRKEY_105,IR Key — Wrong Mapping,37696,45,0.31,In Progress,,Platform Team
RDKEVD-9314,,,2026-03-10T01:32:48.000Z,UK,Edinburgh,Apache-4K,Amlogic,2.14.0,4.49.0,8.4.1.0,"imagename: XUSPTC11MWR_FULLSTACK-TEST_DEV_default_20250919000000  OSS_VERSION=4.9.0  VENDOR_VERSION=N/A  VENDOR_VERSION=N/A  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-19 00:00:00""","kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x30c522d]
kernel: evbug: Event. Dev: input0, Type: 1, Code: 106, Value: 1
controlMgr [7006]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <106> (Key_Right), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [7006]: MainView.log: keyEvent keycode: Key_Right ""0x01000014 (Key_Right)""",IRKEY_106,IR Key — Wrong Mapping,25135,65,0.38,Closed,3,Device Engineering
RDKEVD-8870,,RDKTV-31724,2026-03-10T01:36:42.000Z,UK,Manchester,Hisense-A6GP,Amlogic,2.10.0,4.48.1,8.4.1.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251212000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.10.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-12 00:00:00""","WPEFramework [6283]: [7510] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 412, error
WPEFramework [6283]: [7510] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 412
kernel: meson-remote ff308040.rc: ir_xmp_get_scancode code: [0xfaafef4]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 412, Value: 1
controlMgr [6283]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <412> (Key_Mic), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [6283]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_Mic""
com.sky.as.apps_com.bskyb.epgui [6283]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_412,IR Wake — Unconfigured Key,32663,48,0.11,Resolved,4,Bootloader Team
RDKEVD-5342,,RDKTV-30212,2026-03-10T02:56:37.000Z,UK,Birmingham,Apache-4K,Amlogic,2.12.0,4.49.0,8.4.1.0,"imagename: XUSPTC11MWR_FULLSTACK-TEST_DEV_default_20251011000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-11 00:00:00""","NPEFramework [7869]: [6376] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 11, error
NPEFramework [7869]: [6376] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 11
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0x78dd39d]
kernel: meson-remote ff308848.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 11, Value: 1
controlMgr [7869]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <11> (Key_0), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [7869]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_0""
com.sky.as.apps_com.bskyb.epgui [7869]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_11,IR Wake — Unconfigured Key,37650,46,0.65,Resolved,4,Bootloader Team
RDKEVD-7924,,RDKTV-31312,2026-03-10T03:32:13.000Z,UK, Edinburgh,Element-Teone  ,Amlogic,2.11.0,4.47.0,8.5.2.0,"imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20250913000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-13 00:00:00""","kernel: watchdog: BUG: soft lockup - CPU#0 stuck for 23s! [wpeframework:4543]
kernel: Kernel panic - not syncing: softlockup: hung tasks",RBT_KP_VFS,Kernel Panic — OOM,27251,83,1.82,Merged to Develop,,BSP Team
RDKEVD-5553,,RDKTV-30321,2026-03-10T04:03:03.000Z,UK,London,Apache-2K,Amlogic,2.09.0,4.45.0,8.6.0.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20250916000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.09.0  APPLICATION_VERSION=4.45.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-16 00:00:00""","WPEFramework [6353]: [6125] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 412, error
WPEFramework [6353]: [6125] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 412
kernel: meson-remote ff308040.rc: ir_xmp_get_scancode code: [0x2f1cd71]
kernel: meson-remote ff308848.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 412, Value: 1
controlMgr [6353]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <412> (Key_Mic), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [6353]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_Mic""
com.sky.as.apps_com.bskyb.epgui [6353]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_412,IR Wake — Unconfigured Key,27820,63,0.53,Merged to Develop,,Bootloader Team
RDKEVD-5869,,,2026-03-10T04:18:57.000Z,UK,Birmingham,Apache-2K,Amlogic,2.11.0,4.46.1,8.5.2.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251010000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-10 00:00:00""","kernel: EXT4-fs error: No space left on /opt device
logrotate: Failed to rotate bluez.log: /opt partition full (100%)
kernel: Kernel panic - not syncing: Out of memory and no killable processes",LOGPART_ROT_FAIL,Log Partition Full,34555,46,1.64,In Progress,2,BSP Team
RDKEVD-8402,,RDKTV-31517,2026-03-10T06:26:43.000Z,UK,Edinburgh,Hisense-A6GP,Amlogic,2.11.0,4.47.0,8.5.0.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20250912000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-12 00:00:00""","NPEFramework [5201]: Plugin OCDM failed to initialise: error=0x04
NPEFramework [5201]: SIGABRT received in wpeframework pid=5201
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!",WPEF_SIGABRT,WPEFramework Crash,36059,77,0.95,Closed,,Platform Team
RDKEVD-5990,,,2026-03-10T07:18:19.000Z,UK,Manchester,Hisense-A6GP,Amlogic,2.12.0,4.46.1,8.5.2.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251214000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-14 00:00:00""","kernel: EXT4-fs error: No space left on /opt device
logrotate: Failed to rotate bluez.log: /opt partition full (100%)
kernel: Kernel panic - not syncing: Out of memory and no killable processes",LOGPART_WPASUPP,Log Partition Full,30980,55,2.13,Resolved,7,Device Engineering
RDKEVD-6969,,,2026-03-10T09:04:26.000Z,UK,Bristol,Hisense-A6GP,Amlogic,2.11.0,4.48.1,8.5.2.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251204000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-04 00:00:00""","MPEFramework [7083]: [7011] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":410,""success"":true}
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0xab7f401]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [7083]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <410> (Key_YouTube), status = <DOWN>
controlMgr [7083]: ctrlm_main_thread: Enter power state <ON>",ERR_UNKNOWN,IR Wake — Spurious,36014,42,0.77,Testing,,Device Engineering
RDKEVD-9196,,RDKTV-31847,2026-03-10T11:12:21.000Z,UK,Manchester,sharp-a60,Amlogic,2.13.0,4.49.0,8.6.0.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20250928000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-28 00:00:00""","NPEFramework [7624]: SIGABRT received in wpeframework pid=7624 — core dumped to /opt/logs/core_wpeframework
NPEFramework [7624]: Plugin HtmlApp state=ERROR reason=CRASH exitcode=-11
NPEFramework [7624]: WPEFramework watchdog timeout after 30s — initiating restart",WPEF_SIGABRT,WPEFramework Crash,29986,89,0.81,Merged to Develop,,Platform Team
RDKEVD-5243,,,2026-03-10T11:38:40.000Z,UK,London,Hisense-A6GP,Amlogic,2.11.0,4.48.1,8.4.1.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20250928000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-28 00:00:00""","controlMgr [8960]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <108> (Key_Down), status = <DOWN>
WPEFramework [8960]: [7462] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 108
com.sky.as.apps_com.bskyb.epgui [8960]: MainView.log: keyEvent keycode: Key_Down ""0x01000015 (Key_Down)""
com.sky.as.apps_com.bskyb.epgui [8960]: StandbyScene.log: ""Standby handlePowerkeys: 01000015 key Down : 1""",ERR_UNKNOWN,IR Key — Wrong Mapping,42034,68,0.68,In Progress,,Device Engineering
RDKEVD-6810,RDKTV-30859,,2026-03-10T13:01:31.000Z,UK,London,Hisense V2 ,Amlogic,2.15.0,4.50.0,8.5.0.0,"imagename: HSTP12MWR_FULLSTACK-TEST_DEV_default_20251218000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.15.0  APPLICATION_VERSION=4.50.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-18 00:00:00""","WPEFramework [8179]: [6862] INFO [PowerManagerImplementation.cpp:602] GetLastWakeupKeyCode: >>
WPEFramework [8179]: [6862] INFO [DeepSleepImpl.h:182] GetLastWakeupKeyCode: wakeupkeyCode: 408, status: Success
kernel: meson-remote ff308848.rc: ir_xmp_get_scancode code: [0x3c606dc]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: meson-remote ff888840.rc: ir_do_keydown: scan code [408]
controlMgr [8179]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <408> (Key_Prime), status = <DOWN>",WAKE_408,IR Wake — Spurious,30306,57,0.19,Merged to Develop,,Device Engineering
RDKEVD-9453,,,2026-03-10T16:33:49.000Z,UK,Bristol,ELEMENT-TEONE,Amlogic,2.12.0,4.47.0,8.5.2.0,"imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20250928000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-28 00:00:00""","WPEFramework [7947]: SIGABRT received in wpeframework pid=7947 — core dumped to /opt/logs/core_wpeframework
WPEFramework [7947]: Plugin HtmlApp state=ERROR reason=CRASH exitcode=-11
WPEFramework [7947]: WPEFramework watchdog timeout after 30s — initiating restart",WPEF_INIT_FAIL,WPEFramework Crash,34167,78,0.25,New,,BSP Team
RDKEVD-5882,,,2026-03-10T17:21:38.000Z,UK,Manchester,Apache-2K,Amlogic,2.11.0,4.44.0,8.5.2.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251123000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.44.0  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-23 00:00:00""","MPEFramework [7239]: SIGABRT received in wpeframework pid=7239 — core dumped to /opt/logs/core_wpeframework
MPEFramework [7239]: Plugin DisneyPlus state=ERROR reason=CRASH exitcode=-11
MPEFramework [7239]: WPEFramework watchdog timeout after 30s — initiating restart",ERR_UNKNOWN,WPEFramework Crash,44920,92,0.35,New,,BSP Team
RDKEVD-6003,RDKTV-30499,,2026-03-10T18:17:23.000Z,UK,Bristol,sharp mtk,MediaTek,3.02.0,4.50.0,8.6.0.0,"imagename: SHUHTS11TEI_FULLSTACK-TEST_DEV_default_20251106000000  OSS_VERSION=4.9.0  VENDOR_VERSION=3.02.0  APPLICATION_VERSION=4.50.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-06 00:00:00""","controlMgr [6302]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <115> (Key_VolUp), status = <DOWN>
WPEFramework [6302]: [6473] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 115
com.sky.as.apps_com.bskyb.epgui [6302]: MainView.log: keyEvent keycode: Key_VolUp ""0x01000072 (Key_VolUp)""
com.sky.as.apps_com.bskyb.epgui [6302]: StandbyScene.log: ""Standby handlePowerkeys: 01000072 key Down : 1""",IRKEY_115,IR Key — Wrong Mapping,20075,51,1.15,In Progress,,Platform Team
RDKEVD-9394,,,2026-03-10T18:24:19.000Z,UK,Edinburgh ,Hisense-A6GP  ,Amlogic,2.11.0,4.46.1,8.5.2.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251021000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-21 00:00:00""","kernel: Kernel panic - not syncing: Out of memory and no killable processes
kernel: oom-kill: constraint=CONSTRAINT_NONE total_vm=524288kB anon-rss=498176kB file-rss=4096kB
kernel: Out of memory: Killed process 4584 (wpeframework) total-vm=131072kB, anon-rss=98304kB",RBT_KP_VFS,Kernel Panic — OOM,22319,78,1.8,Testing,,BSP Team
RDKEVD-7661,RDKTV-31201,,2026-03-10T18:33:18.000Z,UK,Edinburgh,HisenseV2,Amlogic,2.13.0,4.49.0,8.4.1.0,"imagename: HSTP12MWR_FULLSTACK-TEST_DEV_default_20250930000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-30 00:00:00""","kernel: EXT4-fs error: No space left on /opt device
logrotate: Failed to rotate bluez.log: /opt partition full (100%)
kernel: Kernel panic - not syncing: Out of memory and no killable processes",LOGPART_ROT_FAIL,Log Partition Full,22667,62,2.07,In Progress,,Device Engineering
RDKEVD-5477,,,10/03/2026 23:13,UK,Edinburgh,apch-4k,Amlogic,2.14.0,4.48.1,8.6.0.0,"imagename: XUSPTC11MWR_FULLSTACK-TEST_DEV_default_20250915000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.14.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-15 00:00:00""",controlMgr [8884]: ctrlm_main_thread: intermittent event — no reproducible pattern,NR_NOEV,No Repro / Other,24090,49,1.12,Closed,1,Device Engineering
RDKEVD-5287,,,2026-03-10T23:25:14.000Z,UK,Bristol,Sharp-MTK,MediaTek,3.01.0,4.48.1,8.4.1.0,"imagename: SHUHTS11TEI_FULLSTACK-TEST_DEV_default_20251219000000  OSS_VERSION=4.9.0  VENDOR_VERSION=3.01.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-19 00:00:00""","kernel: EXT4-fs error: No space left on /opt device — write failed
logrotate: /opt partition usage: 98% — log rotation failed for wpa_supplicant.log
logrotate: /opt/logs/wpa_supplicant.log size exceeds threshold — rotation skipped",ERR_UNKNOWN,Log Partition Full,22387,48,1.73,In Progress,,Device Engineering
RDKEVD-6375,RDKTV-30646,,2026-03-10T23:31:14.000Z,UK,Birmingham,Element-Teone,Amlogic,2.11.0,4.48.1,8.6.0.0,"imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20251006000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-06 00:00:00""","WPEFramework [6768]: [8688] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":410,""success"":true}
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x9d27222]
kernel: meson-remote ff308040.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [6768]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <410> (Key_YouTube), status = <DOWN>
controlMgr [6768]: ctrlm_main_thread: Enter power state <ON>",WAKE_410,IR Wake — Spurious,29673,46,0.92,Code Review,,Device Engineering
RDKEVD-9366,,,2026-03-11T00:43:18.000Z,UK,Birmingham,Element-Teone,Amlogic,2.11.0,4.47.0,8.6.0.0,"imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20251206000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-06 00:00:00""","MPEFramework [5917]: Plugin OCDM failed to initialise: error=0x04
MPEFramework [5917]: SIGABRT received in wpeframework pid=5917
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!",WPEF_INIT_FAIL,WPEFramework Crash,41713,92,0.57,Resolved,12,Device Engineering
RDKEVD-5400,,,2026-03-11T00:55:20.000Z,UK,Bristol,Apache-2K,Amlogic,2.10.0,4.45.0,8.4.1.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251121000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.10.0  APPLICATION_VERSION=4.45.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-21 00:00:00""","kernel: watchdog: BUG: soft lockup - CPU#0 stuck for 23s! [wpeframework:3110]
kernel: Kernel panic - not syncing: softlockup: hung tasks",RBT_KP_OOM,Kernel Panic — OOM,,77,1.08,Analysis,,BSP Team
RDKEVD-8573,,,2026-03-11T01:03:57.000Z,UK,Birmingham,Pioneer-V22K,Amlogic,2.11.0,4.46.1,8.5.2.0,"imagename: XUSHTB11MWR_FULLSTACK-TEST_DEV_default_20251026000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-26 00:00:00""",WPEFramework [6006]: Transient error cleared on retry — no further action required,NR_NOEV,No Repro / Other,23305,45,0.78,Closed,1,No Action
RDKEVD-5689,,,2026-03-11T01:25:06.000Z,UK,Manchester,Element-Teone,Amlogic,2.11.0,4.48.1,8.4.1.0,imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20251101000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8...,"kernel: EXT4-fs error: No space left on /opt device — write failed
logrotate: /opt partition usage: 98% — log rotation failed for wpa_supplicant.log
logrotate: /opt/logs/wpa_supplicant.log size exceeds threshold — rotation skipped",LOGPART_FULL,Log Partition Full,44136,63,2.22,Testing,,Device Engineering
RDKEVD-9428,,,2026-03-11T02:43:23.000Z,UK,London,sharp a60,Amlogic,2.12.0,4.48.1,8.5.0.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251015000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-15 00:00:00""","kernel: EXT4-fs error: No space left on /opt device
logrotate: Failed to rotate bluez.log: /opt partition full (100%)
kernel: Kernel panic - not syncing: Out of memory and no killable processes",LOGPART_WPASUPP,Log Partition Full,26499,44,2.31,Closed,10,Device Engineering
RDKEVD-8753,RDKTV-31652,,2026-03-11T08:27:55.000Z,UK,Birmingham,Hisense-A6GP,Amlogic,2.12.0,4.48.1,8.5.0.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20250904000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-04 00:00:00""","kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0x144ee8b]
kernel: evbug: Event. Dev: input0, Type: 1, Code: 115, Value: 1
controlMgr [8667]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <115> (Key_VolUp), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [8667]: MainView.log: keyEvent keycode: Key_VolUp ""0x01000072 (Key_VolUp)""",IRKEY_115,IR Key — Wrong Mapping,31991,60,0.84,Testing,,Device Engineering
